Campus,Building Name,Latitude,Longitude
Off,ACADEMY BUILDING,38.65069064215914,-90.30725124988824
Off,GREENWAY APARTMENTS,38.65440006361196,-90.3061098525536
Off,HARBISON HOUSE,38.64602422374833,-90.30856178004298
Off,HARBISON HOUSE,38.64625099044548,-90.30844458070143
Off,LEWIS CENTER,38.65824784084877,-90.30920361528872
Off,LINK IN THE LOOP,38.65583825511245,-90.30004484849694
Off,MCCARTHY HOUSE,38.6459081469008,-90.31050028179813
Off,Off-Campus,38.654768859457135,-90.29516424700348
Off,Off-Campus,38.65507212514434,-90.29861794413782
Off,Off-Campus,38.655986665286676,-90.30748808624129
Off,Pool,38.644081464927105,-90.3111979324627
Off,Pool,38.64436326732314,-90.31119570354225
Off,ROSEDALE APTS,38.650802976156626,-90.2964035078629
Off,STIX HOUSE,38.64628005438504,-90.30992062773771
Off,THE LOFTS GARAGE,38.65630747360298,-90.30245903689438
Off,WHITTEMORE HOUSE,38.64623679311245,-90.3091916737999
South,BLEACHERS,38.63526086114926,-90.31340324155192
South,BROTHERS' RESIDENCES,38.634946141442605,-90.31218376857602
South,CLASSROOM ADDITION,38.63495122276417,-90.31277026304886
South,GYMNASIUM AND WEIGHT ROOM,38.63467607615813,-90.3131061804335
South,ORIGINAL GYMNASIUM,38.63508020308606,-90.31302216601324
South,ORIGINAL HIGH SCHOOL,38.63467077799383,-90.31246535268588
South,POWER HOUSE,38.63503982855356,-90.312422961851
South,"RESTROOMS, CONCESSION STAND AND STORAGE",38.63597859647553,-90.31236158727393
South,SOUTH CAMPUS,38.634953732608984,-90.31269995077265
South,SOUTH CAMPUS SPORTS OFFICE,38.6352920000418,-90.31242985923552
South 40,ALUMNI HOUSE,38.64577572983421,-90.31188541741047
South 40,ALUMNI HOUSE,38.64581897270459,-90.31154024626093
South 40,ALUMNI HOUSE,38.645879115945306,-90.31214429923963
South 40,BEAUMONT HOUSE,38.64486542250563,-90.31453434323016
South 40,BLEWETT HALL,38.64653199964124,-90.31153414025593
South 40,Bleachers,38.64612100740239,-90.31414658004789
South 40,Bridge,38.6458666413991,-90.31502898359315
South 40,CHILLER PLANT,38.645382857497516,-90.31180558905575
South 40,Covered_Bike_Rack,38.643836987563446,-90.3153298184523
South 40,Covered_Bike_Rack,38.64379833924628,-90.31534248852634
South 40,Covered_Bike_Rack,38.644034322227924,-90.31596316884612
South 40,Covered_Bike_Rack,38.64403596610253,-90.31601376037588
South 40,Covered_Bike_Rack,38.64586109779945,-90.31461580913012
South 40,Covered_Bike_Rack,38.64509980107074,-90.31229311276363
South 40,Covered_Bike_Rack,38.64591089405272,-90.31509893833882
South 40,Covered_Bike_Rack,38.64468999837034,-90.3149789480307
South 40,Covered_Bike_Rack,38.644635769307236,-90.31498752730099
South 40,DANFORTH HOUSE,38.64466820658651,-90.3153896167311
South 40,DARDICK HOUSE,38.64576474955738,-90.31526953925523
South 40,DAUTEN HOUSE,38.64530878636785,-90.31549101113791
South 40,Deck,38.64475237481726,-90.3150684836284
South 40,ELIOT B HOUSE,38.64442620823564,-90.31304055782198
South 40,GAYLORD MUSIC LIBRARY,38.64638809333923,-90.31125913775521
South 40,GAYLORD MUSIC LIBRARY,38.64642013239673,-90.31131960722118
South 40,GREGG HOUSE,38.6460298070408,-90.31255149450303
South 40,HITZEMAN HOUSE,38.64342641669067,-90.31254071870589
South 40,HITZEMAN HOUSE,38.64353920029528,-90.31265001588996
South 40,HITZEMAN HOUSE,38.64351558899636,-90.31239873770137
South 40,HURD HOUSE,38.64335582335139,-90.31295512647671
South 40,HURD HOUSE,38.64345574607997,-90.31281060340139
South 40,HURD HOUSE,38.64347980120083,-90.31306153034869
South 40,KOENIG HOUSE,38.644936862120346,-90.31178143430276
South 40,LEE HOUSE,38.645314059776055,-90.31468068849175
South 40,LIEN HOUSE,38.64559754574602,-90.313238896549
South 40,LIGGETT HOUSE,38.64466041534766,-90.31206920841201
South 40,MUDD HOUSE,38.64351526182813,-90.31403205201173
South 40,MUDD HOUSE,38.64351864454224,-90.31443900359176
South 40,MUSIC CLASSROOM BUILDING,38.64644818299436,-90.31182969341678
South 40,MYERS HOUSE,38.64350142241949,-90.31332378936364
South 40,MYERS HOUSE,38.643597847480656,-90.31319131930026
South 40,MYERS HOUSE,38.6436217939423,-90.31344232745525
South 40,Mechanical,38.64579778952702,-90.31220551290706
South 40,Mechanical,38.64576222526275,-90.31223143935557
South 40,Mechanical,38.64571007548392,-90.31204085702693
South 40,Mechanical,38.64497139846657,-90.31238381976445
South 40,Mechanical,38.6446904522071,-90.31588513905452
South 40,Mechanical,38.644140978012686,-90.3127199250611
South 40,Mechanical,38.644713305581924,-90.31167272406202
South 40,Mechanical,38.64551865735442,-90.31587557408284
South 40,Mechanical,38.64561494422519,-90.31379626170092
South 40,Mechanical,38.645700280531116,-90.31360293257367
South 40,Mechanical,38.64557842322807,-90.31398481089252
South 40,Mechanical,38.64451418303407,-90.31225919757006
South 40,Mechanical,38.64448043804489,-90.31193577304323
South 40,Mechanical,38.64481231787187,-90.31581444933722
South 40,Mechanical,38.644815391077834,-90.31579763988198
South 40,Mechanical,38.64463681289256,-90.31501698395746
South 40,NEMEROV HOUSE,38.64569219170821,-90.31442757864647
South 40,PARK HOUSE,38.64363836592173,-90.31491526842679
South 40,PRESSBOX #1,38.64610153111948,-90.31417364431111
South 40,PRESSBOX #2,38.64625634165217,-90.31554352355609
South 40,PUBLIC RESTROOM,38.64611731362129,-90.31428322332474
South 40,RISA COMMONS,38.64439605082521,-90.31357625310726
South 40,RUTLEDGE HOUSE,38.64507576121339,-90.31518172943866
South 40,Retaining Wall,38.64405563312103,-90.31284348766967
South 40,Retaining Wall,38.64403777729254,-90.3128074689997
South 40,Retaining Wall,38.644242196906895,-90.31308935253548
South 40,Retaining Wall,38.644211035961895,-90.3130942733569
South 40,Retaining Wall,38.64458919088302,-90.31503077722934
South 40,Retaining Wall,38.64480197405723,-90.31193258456297
South 40,Retaining Wall,38.64476736426975,-90.31193718480559
South 40,Retaining Wall,38.64573274143835,-90.3135595705805
South 40,Retaining Wall,38.64413951392518,-90.31350269561977
South 40,Retaining Wall,38.64411565281324,-90.3134639876334
South 40,SHANEDLING HOUSE,38.64502165645102,-90.31581876021949
South 40,SHEPLEY DRIVE PARKING GARAGE,38.64571516343231,-90.31396960213505
South 40,SHEPLEY HOUSE,38.64431731936554,-90.31591978391383
South 40,STORAGE,38.64605134392646,-90.31438066771585
South 40,SUBSTATION,38.64452545854581,-90.31247670944684
South 40,Shack,38.646609551602225,-90.31410936664426
South 40,THOMAS ELIOT HOUSE,38.64400444178364,-90.31330959529873
South 40,TIETJENS HALL MUSIC STUDIO,38.646510318751,-90.31186605924569
South 40,TIETJENS HALL MUSIC STUDIO,38.646511857936105,-90.31201464493553
South 40,UMRATH HOUSE,38.64497768825564,-90.31365152203931
South 40,WALLACE DRIVE GARAGE,38.64416673026228,-90.3123579928967
South 40,WHEELER HOUSE,38.643731414641394,-90.31568042612699
South 40,ZETCHER HOUSE I,38.64504743294077,-90.31276424182867
South 40,ZETCHER HOUSE I,38.64483594750241,-90.31281486878201
South 40,ZETCHER HOUSE II,38.64472290573944,-90.31334893358526
Tyson,LIVING LEARNING CENTER,38.52619356541993,-90.55984635276296
Tyson,Main Office & Garage,38.52639787717999,-90.56032306730435
Tyson,NEW LAB BUILDING,38.52764739605829,-90.5606244152881
Tyson,WAREHOUSE 01,38.52831855300589,-90.56030433557416
Tyson,WAREHOUSE 02,38.52813934398225,-90.55965083671711
West,7355,38.648848229951675,-90.32729275709305
West,7393,38.64986707354267,-90.32706281079736
West,Mechanical,38.65028581604399,-90.3311746002669
West,Shelter,38.64972103462071,-90.32853859862956
West,WEST CAMPUS,38.649655094453806,-90.32952269229799
West,WEST CAMPUS GARAGE,38.65027618196592,-90.33092888980885
